time,transaction_count
1451538000,10301
1451624400,8232
1451710800,9164
1451797200,9258
1451883600,9469
1451970000,16424
1452056400,17059
1452142800,22063
1452229200,10916
1452315600,11774
1452402000,10320
1452488400,10890
1452574800,10860
1452661200,16158
1452747600,10648
1452834000,9868
1452920400,10660
1453006800,9743
1453093200,12916
1453179600,13416
1453266000,10609
1453352400,10728
1453438800,13845
1453525200,11020
1453611600,12793
1453698000,17111
1453784400,16508
1453870800,18727
1453957200,16754
1454043600,16381
1454130000,14648
1454216400,14163
1454302800,14187
1454389200,14279
1454475600,14269
1454562000,14371
1454648400,15246
1454734800,31399
1454821200,14260
1454907600,14704
1454994000,15515
1455080400,17128
1455166800,21425
1455253200,18089
1455339600,19322
1455426000,16617
1455512400,17148
1455598800,17522
1455685200,19943
1455771600,16939
1455858000,18386
1455944400,16680
1456030800,17102
1456117200,18160
1456203600,18078
1456290000,18840
1456376400,19486
1456462800,21036
1456549200,18957
1456635600,19037
1456722000,20331
1456808400,21757
1456894800,23547
1456981200,24813
1457067600,24274
1457154000,27101
1457240400,27646
1457326800,23256
1457413200,24094
1457499600,24549
1457586000,24781
1457672400,23104
1457758800,27784
1457845200,28101
1457928000,28516
1458014400,29227
1458100800,27555
1458187200,33507
1458273600,31797
1458360000,34762
1458446400,32429
1458532800,32494
1458619200,32858
1458705600,31764
1458792000,36919
1458878400,36737
1458964800,36606
1459051200,29950
1459137600,33572
1459224000,33835
1459310400,36498
1459396800,32224
1459483200,33286
1459569600,29332
1459656000,29577
1459742400,34527
1459828800,39098
1459915200,31764
1460001600,31819
1460088000,33992
1460174400,31903
1460260800,32226
1460347200,30319
1460433600,34664
1460520000,35614
1460606400,34763
1460692800,34939
1460779200,30475
1460865600,40186
1460952000,33478
1461038400,32615
1461124800,32916
1461211200,37171
1461297600,31637
1461384000,31836
1461470400,34030
1461556800,35395
1461643200,32328
1461729600,33267
1461816000,33432
1461902400,36109
1461988800,44323
1462075200,38305
1462161600,41263
1462248000,37617
1462334400,37335
1462420800,37136
1462507200,40307
1462593600,35647
1462680000,39894
1462766400,38284
1462852800,40373
1462939200,40476
1463025600,44523
1463112000,47127
1463198400,45186
1463284800,42802
1463371200,37193
1463457600,40046
1463544000,45784
1463630400,44309
1463716800,44907
1463803200,43406
1463889600,38740
1463976000,43516
1464062400,42703
1464148800,46196
1464235200,50837
1464321600,48413
1464408000,69221
1464494400,45338
1464580800,42529
1464667200,44119
1464753600,42064
1464840000,39563
1464926400,39679
1465012800,37753
1465099200,37728
1465185600,38870
1465272000,45983
1465358400,40247
1465444800,39693
1465531200,39994
1465617600,36798
1465704000,42472
1465790400,46033
1465876800,49930
1465963200,42879
1466049600,43306
1466136000,66089
1466222400,62637
1466308800,50934
1466395200,46956
1466481600,47028
1466568000,48340
1466654400,41669
1466740800,45171
1466827200,36586
1466913600,41571
1467000000,39574
1467086400,42998
1467172800,49811
1467259200,63841
1467345600,40035
1467432000,39238
1467518400,39653
1467604800,39912
1467691200,39216
1467777600,37860
1467864000,40364
1467950400,42426
1468036800,40265
1468123200,39289
1468209600,38491
1468296000,40762
1468382400,35696
1468468800,42780
1468555200,41048
1468641600,38002
1468728000,33904
1468814400,39152
1468900800,44155
1468987200,50399
1469073600,44736
1469160000,48307
1469246400,44859
1469332800,58023
1469419200,54626
1469505600,61722
1469592000,52791
1469678400,48225
1469764800,47093
1469851200,41898
1469937600,48649
1470024000,45129
1470110400,48885
1470196800,49334
1470283200,46670
1470369600,43149
1470456000,41437
1470542400,42897
1470628800,42892
1470715200,46953
1470801600,46226
1470888000,48117
1470974400,44351
1471060800,41027
1471147200,40530
1471233600,42229
1471320000,48870
1471406400,44761
1471492800,47506
1471579200,42777
1471665600,41183
1471752000,42399
1471838400,44094
1471924800,48330
1472011200,46755
1472097600,49714
1472184000,47075
1472270400,47777
1472356800,42425
1472443200,45288
1472529600,46735
1472616000,45581
1472702400,47204
1472788800,54718
1472875200,44638
1472961600,47990
1473048000,42507
1473134400,48736
1473220800,48438
1473307200,55689
1473393600,53145
1473480000,42735
1473566400,43115
1473652800,44905
1473739200,42417
1473825600,53699
1473912000,52323
1473998400,56731
1474084800,46273
1474171200,37294
1474257600,40442
1474344000,53971
1474430400,44431
1474516800,52274
1474603200,34292
1474689600,38576
1474776000,37724
1474862400,42456
1474948800,45150
1475035200,42587
1475121600,40308
1475208000,35560
1475294400,45591
1475380800,43641
1475467200,46567
1475553600,56009
1475640000,39923
1475726400,36399
1475812800,42503
1475899200,36217
1475985600,42574
1476072000,44095
1476158400,40883
1476244800,29932
1476331200,32229
1476417600,41639
1476504000,24619
1476590400,34683
1476676800,37704
1476763200,50652
1476849600,30081
1476936000,40782
1477022400,57644
1477108800,37680
1477195200,35250
1477281600,52392
1477368000,47406
1477454400,45068
1477540800,44021
1477627200,41423
1477713600,39896
1477800000,39309
1477886400,44895
1477972800,48667
1478059200,43429
1478145600,42255
1478232000,32510
1478318400,37616
1478404800,34311
1478494800,41897
1478581200,41483
1478667600,40241
1478754000,39630
1478840400,40049
1478926800,40353
1479013200,43084
1479099600,43353
1479186000,44754
1479272400,41172
1479358800,40207
1479445200,43213
1479531600,38696
1479618000,41458
1479704400,42088
1479790800,52890
1479877200,63803
1479963600,36772
1480050000,55681
1480136400,40696
1480222800,44383
1480309200,48138
1480395600,46232
1480482000,38429
1480568400,36928
1480654800,41419
1480741200,40569
1480827600,38843
1480914000,40796
1481000400,47297
1481086800,41563
1481173200,38830
1481259600,40605
1481346000,39735
1481432400,38326
1481518800,38455
1481605200,44471
1481691600,46414
1481778000,45209
1481864400,43072
1481950800,38530
1482037200,35711
1482123600,44996
1482210000,43742
1482296400,49739
1482382800,54195
1482469200,43420
1482555600,36820
1482642000,35648
1482728400,34233
1482814800,41324
1482901200,42312
1482987600,45391
1483074000,43379
1483160400,40792
1483246800,38609
1483333200,39485
1483419600,45298
1483506000,50588
1483592400,49530
1483678800,43696
1483765200,43458
1483851600,42449
1483938000,45910
1484024400,47852
1484110800,44118
1484197200,49214
1484283600,49443
1484370000,40745
1484456400,40473
1484542800,43997
1484629200,45471
1484715600,43805
1484802000,43395
1484888400,45420
1484974800,42043
1485061200,46051
1485147600,44802
1485234000,49036
1485320400,45284
1485406800,46746
1485493200,46619
1485579600,45112
1485666000,42421
1485752400,45246
1485838800,43542
1485925200,44405
1486011600,43542
1486098000,42286
1486184400,45022
1486270800,46190
1486357200,46895
1486443600,51421
1486530000,50957
1486616400,47776
1486702800,52084
1486789200,46458
1486875600,45197
1486962000,55768
1487048400,58124
1487134800,54905
1487221200,49574
1487307600,49342
1487394000,49321
1487480400,48158
1487566800,50036
1487653200,58317
1487739600,50287
1487826000,47499
1487912400,54027
1487998800,53165
1488085200,51660
1488171600,52513
1488258000,60035
1488344400,59627
1488430800,70566
1488517200,64195
1488603600,58626
1488690000,56844
1488776400,56907
1488862800,62456
1488949200,55174
1489035600,64127
1489122000,64997
1489208400,64673
1489294800,66532
1489377600,81391
1489464000,76931
1489550400,81023
1489636800,109725
1489723200,106380
1489809600,89811
1489896000,84484
1489982400,80070
1490068800,84117
1490155200,78652
1490241600,82220
1490328000,87623
1490414400,84216
1490500800,79333
1490587200,94330
1490673600,84038
1490760000,92746
1490846400,95909
1490932800,102835
1491019200,80324
1491105600,88431
1491192000,99867
1491278400,85983
1491364800,87153
1491451200,94747
1491537600,92536
1491624000,71907
1491710400,74141
1491796800,75162
